Precinct,race,Registered,Dem,GOP,Ind,d_pct,agg_d_pct,good_precinct,turnout
21111K133,house040,938,381,117,0,0.7650602409638554,0.7354744136460555,TRUE,0.5309168443496801
21111K134,house040,693,293,149,0,0.6628959276018099,0.7354744136460555,FALSE,0.6378066378066378
21111K135,house040,38,14,5,0,0.7368421052631579,0.7354744136460555,TRUE,0.5
21111K136,house040,236,88,15,0,0.8543689320388349,0.7354744136460555,TRUE,0.4364406779661017
21111K137,house040,562,170,3,0,0.9826589595375722,0.7354744136460555,TRUE,0.30782918149466193
21111K138,house040,229,77,50,0,0.6062992125984252,0.7354744136460555,FALSE,0.5545851528384279
21111K140,house040,473,182,29,0,0.8625592417061612,0.7354744136460555,TRUE,0.44608879492600423
21111K141,house040,295,111,50,0,0.6894409937888198,0.7354744136460555,FALSE,0.5457627118644067
21111K144,house040,769,339,177,0,0.6569767441860465,0.7354744136460555,FALSE,0.6710013003901171
21111K145,house040,1372,504,315,0,0.6153846153846154,0.7354744136460555,FALSE,0.5969387755102041
21111K146,house040,1435,403,362,0,0.526797385620915,0.7354744136460555,FALSE,0.5331010452961672
21111K147,house040,1850,554,364,0,0.6034858387799564,0.7354744136460555,FALSE,0.4962162162162162
21111K148,house040,790,301,170,0,0.6390658174097664,0.7354744136460555,FALSE,0.5962025316455696
21111K149,house040,5,0,1,0,0,0.7354744136460555,FALSE,0.2
21111M102,house042,1486,941,19,0,0.9802083333333333,0.8726394378568292,TRUE,0.6460296096904441
21111M103,house042,1702,994,14,0,0.9861111111111112,0.8726394378568292,TRUE,0.5922444183313749
21111M104,house042,818,409,10,0,0.9761336515513126,0.8726394378568292,TRUE,0.5122249388753056
21111M105,house042,729,411,8,0,0.9809069212410502,0.8726394378568292,TRUE,0.5747599451303155
21111M107,house042,532,242,3,0,0.9877551020408163,0.8726394378568292,TRUE,0.4605263157894737
21111M110,house042,1128,580,12,0,0.9797297297297297,0.8726394378568292,TRUE,0.524822695035461
21111M121,house042,1304,474,89,0,0.8419182948490231,0.8726394378568292,FALSE,0.4317484662576687
21111M123,house042,1858,710,134,0,0.8412322274881516,0.8726394378568292,FALSE,0.4542518837459634
21111M124,house042,1416,559,126,0,0.8160583941605839,0.8726394378568292,FALSE,0.4837570621468927
21111M129,house042,702,268,13,0,0.9537366548042705,0.8726394378568292,TRUE,0.40028490028490027
21111M130,house042,697,263,19,0,0.9326241134751773,0.8726394378568292,TRUE,0.40459110473457677
21111M131,house042,719,274,50,0,0.845679012345679,0.8726394378568292,FALSE,0.4506258692628651
21111M133,house042,1250,685,22,0,0.9688826025459689,0.8726394378568292,TRUE,0.5656
21111M137,house042,817,288,166,0,0.6343612334801763,0.8726394378568292,FALSE,0.5556915544675642
21111M138,house042,1453,600,225,0,0.7272727272727273,0.8726394378568292,FALSE,0.5677907777013076
21111M139,house042,1032,429,93,0,0.8218390804597702,0.8726394378568292,FALSE,0.5058139534883721
21111M140,house042,428,179,61,0,0.7458333333333333,0.8726394378568292,FALSE,0.5607476635514018
21111M141,house042,541,273,61,0,0.8173652694610778,0.8726394378568292,FALSE,0.6173752310536045
21111M142,house042,1703,778,194,0,0.8004115226337448,0.8726394378568292,FALSE,0.5707574867880212
21111M143,house042,749,337,103,0,0.7659090909090909,0.8726394378568292,FALSE,0.5874499332443258
21111M144,house042,425,216,53,0,0.8029739776951673,0.8726394378568292,FALSE,0.6329411764705882
21111M145,house042,52,35,2,0,0.9459459459459459,0.8726394378568292,TRUE,0.7115384615384616
21111M146,house042,1225,444,74,0,0.8571428571428571,0.8726394378568292,FALSE,0.4228571428571429
21111M147,house042,720,322,62,0,0.8385416666666666,0.8726394378568292,FALSE,0.5333333333333333
21111M148,house042,728,440,5,0,0.9887640449438202,0.8726394378568292,TRUE,0.6112637362637363
21111M149,house042,1004,312,133,0,0.701123595505618,0.8726394378568292,FALSE,0.44322709163346613
21111M150,house042,542,180,77,0,0.7003891050583657,0.8726394378568292,FALSE,0.474169741697417
21111M159,house042,145,118,32,0,0.7866666666666666,0.8726394378568292,FALSE,1.0344827586206897
21111M160,house042,212,98,34,0,0.7424242424242424,0.8726394378568292,FALSE,0.6226415094339622
21111M162,house042,479,190,50,0,0.7916666666666666,0.8726394378568292,FALSE,0.5010438413361169
21111M163,house042,464,164,42,0,0.7961165048543689,0.8726394378568292,FALSE,0.44396551724137934
21111M164,house042,52,14,10,0,0.5833333333333334,0.8726394378568292,FALSE,0.46153846153846156
21111M166,house042,1251,452,41,0,0.9168356997971603,0.8726394378568292,TRUE,0.39408473221422863
21111M168,house042,316,109,19,0,0.8515625,0.8726394378568292,FALSE,0.4050632911392405
21111M169,house042,754,275,6,0,0.9786476868327402,0.8726394378568292,TRUE,0.3726790450928382
21111M170,house042,1157,653,27,0,0.9602941176470589,0.8726394378568292,TRUE,0.5877268798617113
21111M171,house042,1065,779,29,0,0.9641089108910891,0.8726394378568292,TRUE,0.7586854460093897
21111M172,house042,329,127,15,0,0.8943661971830986,0.8726394378568292,TRUE,0.4316109422492401
21111M173,house042,915,543,66,0,0.8916256157635468,0.8726394378568292,TRUE,0.6655737704918033
21111M174,house042,1,1,0,0,1,0.8726394378568292,TRUE,1
21111N101,house043,1227,551,85,0,0.8663522012578616,0.7617533105880993,TRUE,0.5183374083129584
21111N102,house043,1563,344,190,0,0.6441947565543071,0.7617533105880993,FALSE,0.3416506717850288
21111N103,house043,1101,679,22,0,0.9686162624821684,0.7617533105880993,TRUE,0.6366939146230699
21111N104,house043,1359,717,31,0,0.9585561497326203,0.7617533105880993,TRUE,0.5504047093451067
21111N105,house043,1181,535,26,0,0.9536541889483066,0.7617533105880993,TRUE,0.47502116850127013
21111N106,house043,1308,639,14,0,0.9785604900459418,0.7617533105880993,TRUE,0.49923547400611623
21111N107,house043,1261,634,16,0,0.9753846153846154,0.7617533105880993,TRUE,0.5154639175257731
21111N108,house043,1449,698,21,0,0.9707927677329624,0.7617533105880993,TRUE,0.49620427881297446
21111N109,house043,1077,471,14,0,0.9711340206185567,0.7617533105880993,TRUE,0.4503249767873723
21111N110,house043,644,417,19,0,0.9564220183486238,0.7617533105880993,TRUE,0.6770186335403726
21111N111,house043,564,290,10,0,0.9666666666666667,0.7617533105880993,TRUE,0.5319148936170213
21111N112,house043,645,363,9,0,0.9758064516129032,0.7617533105880993,TRUE,0.5767441860465117
21111N113,house043,552,281,6,0,0.9790940766550522,0.7617533105880993,TRUE,0.519927536231884
21111N115,house043,1185,320,104,0,0.7547169811320755,0.7617533105880993,FALSE,0.35780590717299576
21111N117,house043,1604,437,81,0,0.8436293436293436,0.7617533105880993,TRUE,0.3229426433915212
21111N124,house043,16,1,2,0,0.3333333333333333,0.7617533105880993,FALSE,0.1875
21111N125,house043,993,335,337,0,0.49851190476190477,0.7617533105880993,FALSE,0.676737160120846
21111N126,house043,735,164,309,0,0.346723044397463,0.7617533105880993,FALSE,0.6435374149659864
21111N127,house043,173,42,12,0,0.7777777777777778,0.7617533105880993,TRUE,0.31213872832369943
21111N128,house043,759,173,47,0,0.7863636363636364,0.7617533105880993,TRUE,0.2898550724637681
21111N130,house043,1544,517,274,0,0.6536030341340076,0.7617533105880993,FALSE,0.5123056994818653
21111N131,house043,1030,230,413,0,0.35769828926905134,0.7617533105880993,FALSE,0.6242718446601941
21111N134,house043,1664,583,141,0,0.8052486187845304,0.7617533105880993,TRUE,0.43509615384615385
21111N135,house043,191,83,45,0,0.6484375,0.7617533105880993,FALSE,0.6701570680628273
21111N136,house043,1060,253,37,0,0.8724137931034482,0.7617533105880993,TRUE,0.27358490566037735
21111N137,house043,227,132,4,0,0.9705882352941176,0.7617533105880993,TRUE,0.5991189427312775
21111N138,house043,63,35,1,0,0.9722222222222222,0.7617533105880993,TRUE,0.5714285714285714
21111N139,house043,120,74,1,0,0.9866666666666667,0.7617533105880993,TRUE,0.625
21111N141,house043,622,196,247,0,0.44243792325056436,0.7617533105880993,FALSE,0.7122186495176849
21111N142,house043,1178,431,412,0,0.5112692763938316,0.7617533105880993,FALSE,0.7156196943972836
21111N143,house043,1209,431,401,0,0.5180288461538461,0.7617533105880993,FALSE,0.6881720430107527
21111N144,house043,767,239,251,0,0.48775510204081635,0.7617533105880993,FALSE,0.6388526727509778
21111N145,house043,1080,450,8,0,0.982532751091703,0.7617533105880993,TRUE,0.42407407407407405
21111N146,house043,796,271,197,0,0.5790598290598291,0.7617533105880993,FALSE,0.5879396984924623
21111N147,house043,293,78,30,0,0.7222222222222222,0.7617533105880993,FALSE,0.36860068259385664
21111N148,house043,631,334,2,0,0.9940476190476191,0.7617533105880993,TRUE,0.5324881141045958
21111N149,house043,172,101,2,0,0.9805825242718447,0.7617533105880993,TRUE,0.5988372093023255
21111N150,house043,24,12,0,0,1,0.7617533105880993,TRUE,0.5
21111Q101,house046,1547,623,345,0,0.643595041322314,0.5530577040787936,TRUE,0.6257272139625081
21111Q103,house046,1478,555,394,0,0.5848261327713382,0.5530577040787936,TRUE,0.642083897158322
21111Q104,house046,711,165,86,0,0.6573705179282868,0.5530577040787936,TRUE,0.3530239099859353
21111Q105,house046,1784,602,474,0,0.5594795539033457,0.5530577040787936,TRUE,0.6031390134529148
21111Q107,house046,1357,542,361,0,0.6002214839424141,0.5530577040787936,TRUE,0.6654384672070744
21111Q109,house046,1550,456,589,0,0.43636363636363634,0.5530577040787936,FALSE,0.6741935483870968
21111Q112,house046,1271,326,485,0,0.40197287299630086,0.5530577040787936,FALSE,0.6380802517702596
21111Q113,house046,586,141,236,0,0.3740053050397878,0.5530577040787936,FALSE,0.643344709897611
21111Q114,house046,1260,289,475,0,0.3782722513089005,0.5530577040787936,FALSE,0.6063492063492063
21111Q115,house046,1293,420,378,0,0.5263157894736842,0.5530577040787936,FALSE,0.617169373549884
21111Q116,house046,1312,383,396,0,0.49165596919127086,0.5530577040787936,FALSE,0.59375
21111Q117,house046,1085,302,424,0,0.41597796143250687,0.5530577040787936,FALSE,0.6691244239631337
21111Q119,house046,1383,402,453,0,0.47017543859649125,0.5530577040787936,FALSE,0.6182212581344902
21111Q122,house046,1005,478,82,0,0.8535714285714285,0.5530577040787936,TRUE,0.5572139303482587
21111Q123,house046,1462,797,49,0,0.942080378250591,0.5530577040787936,TRUE,0.57865937072503415
21111Q124,house046,1074,435,108,0,0.8011049723756906,0.5530577040787936,TRUE,0.505586592178771
21111Q125,house046,1868,526,682,0,0.43543046357615894,0.5530577040787936,FALSE,0.6466809421841542
21111Q126,house046,638,148,271,0,0.3532219570405728,0.5530577040787936,FALSE,0.6567398119122257
21111Q127,house046,808,250,138,0,0.6443298969072165,0.5530577040787936,TRUE,0.4801980198019802
21111Q131,house046,615,167,213,0,0.4394736842105263,0.5530577040787936,FALSE,0.6178861788617886
21111Q132,house046,1006,256,234,0,0.5224489795918368,0.5530577040787936,FALSE,0.4870775347912525
21111Q134,house046,844,355,120,0,0.7473684210526316,0.5530577040787936,TRUE,0.5627962085308057
21111Q136,house046,583,151,105,0,0.58984375,0.5530577040787936,TRUE,0.4391080617495712
21111Q137,house046,1342,387,296,0,0.5666178623718887,0.5530577040787936,TRUE,0.5089418777943369
21111Q138,house046,1027,297,164,0,0.6442516268980477,0.5530577040787936,TRUE,0.4488802336903603
21111Q139,house046,510,149,173,0,0.46273291925465837,0.5530577040787936,FALSE,0.6313725490196078
21111S116,house048,991,211,397,0,0.3470394736842105,0.4281655997878868,FALSE,0.6135216952573158
21111S118,house048,1214,372,450,0,0.45255474452554745,0.4281655997878868,TRUE,0.6771004942339374
21111S119,house048,1356,463,460,0,0.5016251354279523,0.4281655997878868,TRUE,0.6806784660766961
21111S125,house048,1671,463,540,0,0.46161515453639085,0.4281655997878868,TRUE,0.6002393776181927
21111S126,house048,1237,313,481,0,0.39420654911838793,0.4281655997878868,FALSE,0.6418755052546483
21111S128,house048,941,263,364,0,0.4194577352472089,0.4281655997878868,FALSE,0.6663124335812965
21111S129,house048,1233,263,382,0,0.4077519379844961,0.4281655997878868,FALSE,0.5231143552311436
21111S130,house048,1083,284,454,0,0.38482384823848237,0.4281655997878868,FALSE,0.6814404432132964
21111S131,house048,1432,439,330,0,0.5708712613784135,0.4281655997878868,TRUE,0.5370111731843575
21111S132,house048,1602,529,423,0,0.555672268907563,0.4281655997878868,TRUE,0.5942571785268415
21111S135,house048,1652,521,299,0,0.6353658536585366,0.4281655997878868,TRUE,0.4963680387409201
21111S139,house048,2092,573,545,0,0.5125223613595706,0.4281655997878868,TRUE,0.5344168260038241
21111S140,house048,1098,249,448,0,0.35724533715925394,0.4281655997878868,FALSE,0.6347905282331512
21111S141,house048,1769,573,516,0,0.5261707988980716,0.4281655997878868,TRUE,0.6156020350480498
21111S142,house048,898,280,280,0,0.5,0.4281655997878868,TRUE,0.623608017817372
21111S143,house048,1216,221,489,0,0.3112676056338028,0.4281655997878868,FALSE,0.5838815789473685
21111S144,house048,933,229,360,0,0.38879456706281834,0.4281655997878868,FALSE,0.6312968917470525
21111S146,house048,1006,305,313,0,0.4935275080906149,0.4281655997878868,TRUE,0.614314115308151
21111S150,house048,1118,288,503,0,0.3640960809102402,0.4281655997878868,FALSE,0.7075134168157424
21111S152,house048,831,225,298,0,0.43021032504780116,0.4281655997878868,TRUE,0.6293622141997594
21111S153,house048,1471,375,561,0,0.40064102564102566,0.4281655997878868,FALSE,0.6363018354860639
21111S156,house048,772,292,210,0,0.5816733067729084,0.4281655997878868,TRUE,0.6502590673575129
21111S160,house048,2193,521,1032,0,0.33547971667739857,0.4281655997878868,FALSE,0.7081623347013224
21111S161,house048,796,264,256,0,0.5076923076923077,0.4281655997878868,TRUE,0.6532663316582915
21111S164,house048,1169,298,320,0,0.48220064724919093,0.4281655997878868,TRUE,0.5286569717707442
21111S165,house048,814,209,325,0,0.3913857677902622,0.4281655997878868,FALSE,0.6560196560196561
21111S166,house048,1032,183,490,0,0.27191679049034173,0.4281655997878868,FALSE,0.6521317829457365
21111S167,house048,854,196,371,0,0.345679012345679,0.4281655997878868,FALSE,0.6639344262295082
21111S168,house048,727,213,302,0,0.41359223300970877,0.4281655997878868,FALSE,0.7083906464924347
21113A101,house039,701,192,117,0,0.6213592233009708,0.5583947246406676,TRUE,0.44079885877318115
21113A102,house039,705,222,152,0,0.5935828877005348,0.5583947246406676,TRUE,0.5304964539007092
21113A103,house039,1446,441,276,0,0.6150627615062761,0.5583947246406676,TRUE,0.495850622406639
21113A104,house039,849,277,164,0,0.6281179138321995,0.5583947246406676,TRUE,0.519434628975265
21113A105,house039,958,358,256,0,0.5830618892508144,0.5583947246406676,TRUE,0.6409185803757829
21113A106,house039,1222,405,439,0,0.47985781990521326,0.5583947246406676,FALSE,0.690671031096563
21113A107,house039,709,232,189,0,0.5510688836104513,0.5583947246406676,FALSE,0.5937940761636107
21113B101,house039,1162,346,403,0,0.46194926568758343,0.5583947246406676,FALSE,0.6445783132530121
21113B102,house039,1336,442,361,0,0.5504358655043586,0.5583947246406676,FALSE,0.6010479041916168
21113B103,house039,1077,292,342,0,0.4605678233438486,0.5583947246406676,FALSE,0.5886722376973074
21113B104,house039,1328,404,282,0,0.5889212827988338,0.5583947246406676,TRUE,0.516566265060241
21113B105,house039,1437,474,421,0,0.529608938547486,0.5583947246406676,FALSE,0.6228253305497564
21113C101,house039,864,332,228,0,0.5928571428571429,0.5583947246406676,TRUE,0.6481481481481481
21113C102,house039,799,314,171,0,0.6474226804123712,0.5583947246406676,TRUE,0.6070087609511889
21113C103,house039,1530,453,222,0,0.6711111111111111,0.5583947246406676,TRUE,0.4411764705882353
21113C104,house039,1454,413,338,0,0.5499334221038615,0.5583947246406676,FALSE,0.5165061898211829
21113C105,house039,1553,512,421,0,0.5487674169346195,0.5583947246406676,FALSE,0.6007726980038635
21113D101,house039,301,80,143,0,0.35874439461883406,0.5583947246406676,FALSE,0.7408637873754153
21113D102,house039,953,272,193,0,0.5849462365591398,0.5583947246406676,TRUE,0.4879328436516264
21113D103,house039,903,315,259,0,0.5487804878048781,0.5583947246406676,FALSE,0.6356589147286822
21113D107,house039,429,128,135,0,0.4866920152091255,0.5583947246406676,FALSE,0.6130536130536131
21113E101,house039,367,81,150,0,0.35064935064935066,0.5583947246406676,FALSE,0.6294277929155313
21113F101,house039,763,274,133,0,0.6732186732186732,0.5583947246406676,TRUE,0.5334207077326344
21113F102,house039,987,307,165,0,0.6504237288135594,0.5583947246406676,TRUE,0.47821681864235055
21113F103,house039,1518,446,273,0,0.6203059805285118,0.5583947246406676,TRUE,0.4736495388669302
21113F104,house039,949,327,194,0,0.6276391554702495,0.5583947246406676,TRUE,0.5489989462592202
21113F105,house039,1363,424,282,0,0.6005665722379604,0.5583947246406676,TRUE,0.5179750550256786
21117B101,house061,1113,144,537,0,0.21145374449339208,0.2439012394255361,FALSE,0.6118598382749326
21117B119,house061,446,60,188,0,0.24193548387096775,0.2439012394255361,FALSE,0.5560538116591929
21117B120,house061,1284,166,590,0,0.21957671957671956,0.2439012394255361,FALSE,0.5887850467289719
21117B121,house061,1331,208,572,0,0.26666666666666666,0.2439012394255361,TRUE,0.5860255447032306
21117B123,house061,864,104,410,0,0.20233463035019456,0.2439012394255361,FALSE,0.5949074074074074
21117B130,house061,1066,147,478,0,0.2352,0.2439012394255361,FALSE,0.5863039399624765
21117B141,house061,2331,386,982,0,0.2821637426900585,0.2439012394255361,TRUE,0.5868725868725869
21119A101,house092,711,206,117,0,0.6377708978328174,0.484765832889835,TRUE,0.4542897327707454
21119A103,house092,452,112,101,0,0.5258215962441315,0.484765832889835,TRUE,0.47123893805309736
21119A104,house092,867,253,203,0,0.5548245614035088,0.484765832889835,TRUE,0.5259515570934256
21119A105,house092,431,105,105,0,0.5,0.484765832889835,TRUE,0.4872389791183295
